DT_GERACAO,HH_GERACAO,ANO_ELEICAO,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,CD_MUN_SIT_BIOMETRICA,DS_MUN_SIT_BIOMETRICA,NR_ZONA,CD_GENERO,DS_GENERO,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL,CD_FAIXA_ETARIA,DS_FAIXA_ETARIA,CD_GRAU_ESCOLARIDADE,DS_GRAU_ESCOLARIDADE,QT_ELEITORES_PERFIL,QT_ELEITORES_BIOMETRIA,QT_ELEITORES_DEFICIENCIA,QT_ELEITORES_INC_NM_SOCIAL
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,0,NÃO INFORMADO,0.0,NÃO INFORMADO,8589.0,85 a 89 anos                  ,2.0,LÊ E ESCREVE,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,0,NÃO INFORMADO,1.0,SOLTEIRO,5054.0,50 a 54 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,1600.0,16 anos                       ,1.0,ANALFABETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,1600.0,16 anos                       ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,7.0,7.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,1600.0,16 anos                       ,6.0,ENSINO MÉDIO COMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,1800.0,18 anos                       ,7.0,SUPERIOR INCOMPLETO,54.0,54.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,1900.0,19 anos                       ,8.0,SUPERIOR COMPLETO,2.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,2124.0,21 a 24 anos                  ,7.0,SUPERIOR INCOMPLETO,663.0,455.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,2529.0,25 a 29 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,1770.0,81.0,3.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,2529.0,25 a 29 anos                  ,6.0,ENSINO MÉDIO COMPLETO,2019.0,349.0,2.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,3539.0,35 a 39 anos                  ,2.0,LÊ E ESCREVE,36.0,6.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,3539.0,35 a 39 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,205.0,29.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,3539.0,35 a 39 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,1552.0,43.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,4044.0,40 a 44 anos                  ,2.0,LÊ E ESCREVE,78.0,4.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,4044.0,40 a 44 anos                  ,6.0,ENSINO MÉDIO COMPLETO,730.0,151.0,2.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,4549.0,45 a 49 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,665.0,16.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,4549.0,45 a 49 anos                  ,7.0,SUPERIOR INCOMPLETO,101.0,14.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,5054.0,50 a 54 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,305.0,10.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,5559.0,55 a 59 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,177.0,25.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,7579.0,75 a 79 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,8.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,7579.0,75 a 79 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,2.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,8084.0,80 a 84 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,2.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,8589.0,85 a 89 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,2.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,8589.0,85 a 89 anos                  ,6.0,ENSINO MÉDIO COMPLETO,2.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,1.0,SOLTEIRO,9599.0,95 a 99 anos                  ,1.0,ANALFABETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,3.0,CASADO,2529.0,25 a 29 anos                  ,8.0,SUPERIOR COMPLETO,72.0,71.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,3.0,CASADO,4044.0,40 a 44 anos                  ,1.0,ANALFABETO,3.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,3.0,CASADO,5054.0,50 a 54 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,352.0,125.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,3.0,CASADO,5559.0,55 a 59 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,111.0,26.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,3.0,CASADO,6064.0,60 a 64 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,106.0,29.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,3.0,CASADO,7074.0,70 a 74 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,376.0,81.0,4.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,3.0,CASADO,7579.0,75 a 79 anos                  ,7.0,SUPERIOR INCOMPLETO,26.0,6.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,3.0,CASADO,7579.0,75 a 79 anos                  ,8.0,SUPERIOR COMPLETO,390.0,159.0,5.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,3.0,CASADO,9094.0,90 a 94 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,20.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,3.0,CASADO,9999.0,100 anos ou mais              ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,11.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,5.0,VIÚVO,3539.0,35 a 39 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,5.0,VIÚVO,6064.0,60 a 64 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,2.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,5.0,VIÚVO,8084.0,80 a 84 anos                  ,8.0,SUPERIOR COMPLETO,9.0,7.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,5.0,VIÚVO,8589.0,85 a 89 anos                  ,2.0,LÊ E ESCREVE,4.0,1.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,7.0,SEPARADO JUDICIALMENTE,2124.0,21 a 24 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,7.0,SEPARADO JUDICIALMENTE,3539.0,35 a 39 anos                  ,7.0,SUPERIOR INCOMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,7.0,SEPARADO JUDICIALMENTE,3539.0,35 a 39 anos                  ,8.0,SUPERIOR COMPLETO,4.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,7.0,SEPARADO JUDICIALMENTE,4044.0,40 a 44 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,6.0,2.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,7.0,SEPARADO JUDICIALMENTE,4044.0,40 a 44 anos                  ,7.0,SUPERIOR INCOMPLETO,4.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,7.0,SEPARADO JUDICIALMENTE,4044.0,40 a 44 anos                  ,8.0,SUPERIOR COMPLETO,10.0,7.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,7.0,SEPARADO JUDICIALMENTE,5054.0,50 a 54 anos                  ,8.0,SUPERIOR COMPLETO,33.0,13.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,7.0,SEPARADO JUDICIALMENTE,6064.0,60 a 64 anos                  ,2.0,LÊ E ESCREVE,6.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,1.0,SOLTEIRO,1600.0,16 anos                       ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,2.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,1.0,SOLTEIRO,2529.0,25 a 29 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,15.0,7.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,1.0,SOLTEIRO,3034.0,30 a 34 anos                  ,2.0,LÊ E ESCREVE,5.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,1.0,SOLTEIRO,3034.0,30 a 34 anos                  ,7.0,SUPERIOR INCOMPLETO,24.0,16.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,1.0,SOLTEIRO,4044.0,40 a 44 anos                  ,8.0,SUPERIOR COMPLETO,12.0,8.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,1.0,SOLTEIRO,4549.0,45 a 49 anos                  ,1.0,ANALFABETO,31.0,16.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,1.0,SOLTEIRO,4549.0,45 a 49 anos                  ,7.0,SUPERIOR INCOMPLETO,5.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,1.0,SOLTEIRO,5054.0,50 a 54 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,119.0,52.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,7.0,SEPARADO JUDICIALMENTE,8084.0,80 a 84 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,2.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,7.0,SEPARADO JUDICIALMENTE,8589.0,85 a 89 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,5.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,7.0,SEPARADO JUDICIALMENTE,9094.0,90 a 94 anos                  ,2.0,LÊ E ESCREVE,2.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,7.0,SEPARADO JUDICIALMENTE,9094.0,90 a 94 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,9.0,DIVORCIADO,3539.0,35 a 39 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,4.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,9.0,DIVORCIADO,4044.0,40 a 44 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,11.0,8.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,9.0,DIVORCIADO,4549.0,45 a 49 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,12.0,9.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,9.0,DIVORCIADO,4549.0,45 a 49 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,7.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,9.0,DIVORCIADO,5054.0,50 a 54 anos                  ,7.0,SUPERIOR INCOMPLETO,13.0,7.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,9.0,DIVORCIADO,6569.0,65 a 69 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,15.0,9.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,9.0,DIVORCIADO,6569.0,65 a 69 anos                  ,6.0,ENSINO MÉDIO COMPLETO,37.0,22.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,9.0,DIVORCIADO,7074.0,70 a 74 anos                  ,1.0,ANALFABETO,2.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,9.0,DIVORCIADO,7074.0,70 a 74 anos                  ,6.0,ENSINO MÉDIO COMPLETO,14.0,7.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,9.0,DIVORCIADO,7579.0,75 a 79 anos                  ,2.0,LÊ E ESCREVE,2.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,9.0,DIVORCIADO,7579.0,75 a 79 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,4.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,9.0,DIVORCIADO,7579.0,75 a 79 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,2,MASCULINO,9.0,DIVORCIADO,8589.0,85 a 89 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,1600.0,16 anos                       ,4.0,ENSINO FUNDAMENTAL COMPLETO,2.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,1700.0,17 anos                       ,4.0,ENSINO FUNDAMENTAL COMPLETO,4.0,4.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,1800.0,18 anos                       ,1.0,ANALFABETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,1900.0,19 anos                       ,5.0,ENSINO MÉDIO INCOMPLETO,292.0,271.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,1900.0,19 anos                       ,7.0,SUPERIOR INCOMPLETO,123.0,123.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,2000.0,20 anos                       ,6.0,ENSINO MÉDIO COMPLETO,586.0,571.0,0.0,2.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,2124.0,21 a 24 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,100.0,37.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,4044.0,40 a 44 anos                  ,6.0,ENSINO MÉDIO COMPLETO,801.0,172.0,1.0,1.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,4044.0,40 a 44 anos                  ,7.0,SUPERIOR INCOMPLETO,138.0,34.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,4549.0,45 a 49 anos                  ,1.0,ANALFABETO,29.0,4.0,3.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,4549.0,45 a 49 anos                  ,8.0,SUPERIOR COMPLETO,337.0,206.0,4.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,5054.0,50 a 54 anos                  ,7.0,SUPERIOR INCOMPLETO,153.0,18.0,2.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,5054.0,50 a 54 anos                  ,8.0,SUPERIOR COMPLETO,310.0,182.0,2.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,7074.0,70 a 74 anos                  ,8.0,SUPERIOR COMPLETO,106.0,47.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,8084.0,80 a 84 anos                  ,1.0,ANALFABETO,13.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,8589.0,85 a 89 anos                  ,6.0,ENSINO MÉDIO COMPLETO,12.0,1.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,1.0,SOLTEIRO,9599.0,95 a 99 anos                  ,1.0,ANALFABETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,3.0,CASADO,1900.0,19 anos                       ,6.0,ENSINO MÉDIO COMPLETO,6.0,6.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,3.0,CASADO,2000.0,20 anos                       ,5.0,ENSINO MÉDIO INCOMPLETO,10.0,7.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,3.0,CASADO,2529.0,25 a 29 anos                  ,8.0,SUPERIOR COMPLETO,284.0,245.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,3.0,CASADO,3034.0,30 a 34 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,74.0,38.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,3.0,CASADO,5054.0,50 a 54 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,547.0,163.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,3.0,CASADO,5559.0,55 a 59 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,225.0,79.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,3.0,CASADO,5559.0,55 a 59 anos                  ,7.0,SUPERIOR INCOMPLETO,198.0,85.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,3.0,CASADO,5559.0,55 a 59 anos                  ,8.0,SUPERIOR COMPLETO,1214.0,688.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,3.0,CASADO,6064.0,60 a 64 anos                  ,1.0,ANALFABETO,46.0,14.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,127,4,FEMININO,3.0,CASADO,6064.0,60 a 64 anos                  ,7.0,SUPERIOR INCOMPLETO,149.0,54.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,1.0,SOLTEIRO,5054.0,50 a 54 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,17.0,4.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,1.0,SOLTEIRO,5559.0,55 a 59 anos                  ,6.0,ENSINO MÉDIO COMPLETO,17.0,8.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,1.0,SOLTEIRO,6064.0,60 a 64 anos                  ,1.0,ANALFABETO,14.0,4.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,1.0,SOLTEIRO,6569.0,65 a 69 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,24.0,17.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,1.0,SOLTEIRO,8589.0,85 a 89 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,2.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,3.0,CASADO,3034.0,30 a 34 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,13.0,10.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,3.0,CASADO,3034.0,30 a 34 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,11.0,6.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70211,SANTA BRANCA,0,Sem biometria,112,2,MASCULINO,3.0,CASADO,5054.0,50 a 54 anos                  ,1.0,ANALFABETO,4.0,4.0,0.0,0.0
